,Year,Title,Album,Artist,Release_Date,Duration,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time_Signature
37,2018,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,Post Malone,2018-04-27,221440,77,0.546,0.75,0.56,0.0,0.111,-8.094,0.105,140.06,4
38,2018,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,2017-09-08,174800,76,0.0337,0.664,0.708,0.0,0.0841,-4.154,0.0474,103.07,4
39,2018,Shotgun,Staying at Tamara's,George Ezra,2018-03-23,201287,76,0.286,0.673,0.735,0.0,0.242,-4.733,0.0457,115.744,4
40,2018,Nice For What,Scorpion,Drake,2018-06-29,210746,78,0.0891,0.585,0.909,9.7e-05,0.119,-6.474,0.0707,93.372,4
41,2018,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,2018-02-16,201526,76,0.165,0.792,0.895,0.0,0.0501,-3.112,0.0589,94.968,4
42,2018,Walk It Talk It,Culture II,Migos,2018-01-26,276147,77,0.0876,0.907,0.633,2.6e-06,0.106,-5.145,0.184,145.914,4
43,2018,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2018-09-28,212500,76,0.157,0.842,0.801,4.82e-06,0.0642,-4.167,0.228,95.881,4
44,2018,Déjala Que Vuelva (feat. Manuel Turizo),Ubuntu,Piso 21,2018-05-11,220116,75,0.0482,0.681,0.788,0.0,0.0753,-4.323,0.0785,170.019,4
45,2018,It's Not Living (If It's Not With You),A Brief Inquiry Into Online Relationships,The 1975,2018-11-30,248335,75,0.000254,0.618,0.837,0.000378,0.0618,-5.338,0.0304,121.227,4
46,2018,Mine,COSMIC,Bazzi,2018-04-12,131064,75,0.0161,0.71,0.789,2.77e-06,0.451,-3.874,0.0722,142.929,4
47,2018,Body,Body,Loud Luxury,2017-10-27,163216,75,0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,0.038,121.958,4
48,2018,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,2018-07-12,173799,75,0.555,0.56,0.68,0.0,0.116,-7.648,0.321,89.391,4
49,2018,In My Blood,Shawn Mendes,Shawn Mendes,2018-05-25,211360,75,0.0573,0.622,0.712,0.0,0.13,-7.321,0.066,140.025,4
50,2018,In My Feelings,Scorpion,Drake,2018-06-29,217925,75,0.0589,0.835,0.626,6e-05,0.396,-5.833,0.125,91.03,4
51,2018,Vaina Loca,Aura,Ozuna,2018-08-24,176133,75,0.315,0.754,0.805,0.0,0.203,-4.249,0.0752,93.982,4
52,2018,Nevermind,Nevermind,Dennis Lloyd,2017-06-30,156600,74,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0.201,99.977,4
53,2018,Pray For Me (with Kendrick Lamar),Black Panther The Album Music From And Inspired By,Kendrick Lamar,2018-02-09,211440,74,0.0762,0.735,0.677,2.17e-05,0.111,-4.979,0.093,100.584,4
54,2018,Love Lies (with Normani),Love Lies (with Normani),Khalid,2018-02-14,201707,74,0.0956,0.708,0.648,0.0,0.134,-5.626,0.0449,143.955,4
55,2018,X,Intimo,Nicky Jam,2019-11-01,172854,74,0.0338,0.594,0.749,0.00106,0.3,-5.298,0.056,179.968,4
56,2018,Let's Fall in Love for the Night,Blood Harmony,FINNEAS,2019-10-04,190348,74,0.802,0.737,0.408,0.0,0.171,-7.941,0.104,127.918,4
57,2018,Look Alive (feat. Drake),Look Alive (feat. Drake),BlocBoy JB,2018-02-09,181263,74,0.00104,0.922,0.581,5.86e-05,0.105,-7.495,0.27,140.022,4
58,2018,Meant to Be (feat. Florida Georgia Line),All Your Fault: Pt. 2,Bebe Rexha,2017-08-11,163870,74,0.047,0.643,0.783,0.0,0.083,-6.458,0.0856,154.084,4
59,2018,Rewrite The Stars,Rewrite The Stars,Zac Efron,2017-11-17,217440,74,0.0716,0.684,0.619,0.0,0.122,-7.005,0.0386,125.046,4
60,2018,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,2017-12-20,217288,74,0.0185,0.704,0.859,0.0,0.0215,-4.877,0.0996,105.115,4
61,2018,Trip,Ella Mai,Ella Mai,2018-10-12,213993,74,0.225,0.477,0.61,0.0,0.107,-5.628,0.144,79.882,4
62,2018,Bad At Love,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,181279,73,0.0604,0.675,0.751,0.0,0.0893,-3.539,0.0296,118.384,4
63,2018,River (feat. Ed Sheeran),Revival,Eminem,2017-12-15,221013,73,0.142,0.748,0.749,0.0,0.0713,-5.916,0.516,90.09,4
64,2018,Never Be the Same,Camila,Camila Cabello,2018-01-12,226973,73,0.181,0.637,0.713,0.000637,0.137,-4.333,0.0747,129.923,4
65,2018,MotorSport,Culture II,Migos,2018-01-26,303076,73,0.0305,0.904,0.518,0.0,0.325,-5.32,0.183,137.996,4
66,2018,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",Machine Gun Kelly,2017-11-18,202804,73,0.00413,0.653,0.718,0.0,0.0537,-5.232,0.213,82.034,4
67,2018,Spotlight,Spotlight,Marshmello,2018-01-12,177600,73,0.0145,0.546,0.822,0.0,0.742,-4.483,0.151,150.06,4
68,2018,How Long,Voicenotes,Charlie Puth,2018-05-11,200853,73,0.211,0.845,0.561,3.49e-06,0.0383,-5.253,0.0778,109.974,4
69,2018,This Feeling,Sick Boy,The Chainsmokers,2018-12-14,197946,73,0.0558,0.575,0.571,0.0,0.0912,-7.906,0.0439,105.049,4
70,2018,Me Niego (feat. Ozuna & Wisin),Ahora,Reik,2019-05-31,221653,72,0.0505,0.777,0.782,0.0,0.64,-4.435,0.0907,94.023,4
71,2018,Taste (feat. Offset),Taste (feat. Offset),Tyga,2018-05-16,232959,72,0.0236,0.884,0.559,0.0,0.101,-7.442,0.12,97.994,4
72,2018,Bodak Yellow,Invasion of Privacy,Cardi B,2018-04-06,223712,72,0.0659,0.926,0.703,0.0,0.231,-6.337,0.103,125.022,4
73,2018,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2018-01-19,210772,72,0.194,0.653,0.809,0.0,0.165,-4.057,0.0474,92.213,4
74,2018,The Greatest Show,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,2017-12-08,302146,72,0.000239,0.417,0.824,0.0545,0.0725,-7.36,0.105,157.92,4
75,2018,Simple,Can't Say I Ain't Country,Florida Georgia Line,2019-02-15,185200,72,0.0791,0.362,0.882,0.0,0.15,-3.717,0.0973,199.811,4
76,2018,You Make It Easy,Rearview Town,Jason Aldean,2018-04-13,196800,71,0.143,0.375,0.574,0.0,0.11,-5.305,0.0315,132.025,3
77,2018,Dura,Dura,Daddy Yankee,2018-01-18,200480,71,0.174,0.783,0.84,0.0,0.412,-3.416,0.051,95.001,4
78,2018,Jackie Chan,Jackie Chan,Tiësto,2018-05-18,215759,71,0.374,0.747,0.834,0.0,0.0586,-2.867,0.045,128.005,4
79,2018,1950,1950,King Princess,2018-02-23,225133,71,0.648,0.6,0.535,4.7e-06,0.162,-7.043,0.107,71.912,4
80,2018,Rise,Blue,Jonas Blue,2018-11-09,194407,71,0.327,0.687,0.785,0.0,0.203,-4.65,0.0333,106.046,4
81,2018,Leave a Light On,Leave a Light On,Tom Walker,2017-10-13,185863,71,0.0153,0.586,0.624,1.78e-06,0.133,-5.946,0.113,68.976,4
82,2018,Tequila,Dan + Shay,Dan + Shay,2018-06-22,196746,71,0.0312,0.489,0.581,0.0,0.132,-5.731,0.0281,86.016,4
83,2018,Plug Walk,The World Is Yours,Rich The Kid,2018-03-30,175229,71,0.202,0.876,0.519,0.0,0.108,-6.531,0.143,94.981,4
84,2018,FEFE,DUMMY BOY,6ix9ine,2018,179404,71,0.088,0.931,0.387,0.0,0.136,-9.127,0.412,125.978,4
85,2018,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,70,0.000813,0.645,0.705,0.0,0.128,-5.008,0.299,137.133,4
86,2018,Solo (feat. Demi Lovato),Solo (feat. Demi Lovato),Clean Bandit,2018-05-17,222653,70,0.0441,0.737,0.636,6.66e-05,0.35,-4.546,0.0437,105.005,4
87,2018,This Is America,This Is America,Childish Gambino,2018-05-06,225773,70,0.117,0.854,0.463,0.0,0.354,-6.159,0.137,120.024,4
88,2018,Back To You,13 Reasons Why (Season 2),Selena Gomez,2018-05-18,210240,70,0.0984,0.6,0.683,1.26e-06,0.11,-6.271,0.0493,102.036,4
89,2018,Freaky Friday (feat. Chris Brown),Freaky Friday (feat. Chris Brown),Lil Dicky,2018-03-15,216631,70,0.147,0.755,0.599,0.0,0.109,-5.042,0.224,133.123,4
90,2018,Say Something (feat. Chris Stapleton),Man of the Woods,Justin Timberlake,2018-02-02,278893,70,0.103,0.707,0.632,1.09e-05,0.0841,-7.031,0.0789,97.04,4
91,2018,Saturday Sun,Nation of Two,Vance Joy,2018-02-23,214720,69,0.484,0.637,0.864,0.0,0.222,-4.381,0.0468,99.995,4
92,2018,Corazón (feat. Nego do Borel),F.A.M.E.,Maluma,2018-05-18,184720,69,0.328,0.722,0.738,1.47e-05,0.198,-6.073,0.247,198.075,4
93,2018,Be Careful,Invasion of Privacy,Cardi B,2018-04-06,210787,69,0.0256,0.82,0.568,0.0,0.0952,-8.23,0.411,152.279,4
94,2018,Sick Boy,Sick Boy,The Chainsmokers,2018-12-14,193200,68,0.109,0.663,0.577,0.0,0.12,-7.518,0.0531,89.996,4
95,2018,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),Clean Bandit,2018-11-30,205986,70,0.299,0.693,0.624,7.64e-06,0.0955,-7.482,0.0448,105.002,4
96,2018,Done for Me (feat. Kehlani),Voicenotes,Charlie Puth,2018-05-11,180493,68,0.193,0.856,0.632,0.0,0.0688,-3.692,0.074,112.009,4
97,2018,Sin Pijama,Sin Pijama,Becky G,2018-04-20,188560,68,0.354,0.791,0.745,2.93e-05,0.104,-3.695,0.0464,94.014,4
98,2018,Youngblood,Youngblood,5 Seconds of Summer,2018-04-12,203417,68,0.0169,0.596,0.854,0.0,0.124,-5.114,0.463,120.274,4
99,2018,I'm Upset,Scorpion,Drake,2018-06-29,214466,68,0.279,0.899,0.586,0.0,0.0836,-7.866,0.343,150.002,4
0,2019,Old Town Road - Remix,7 EP,Lil Nas X,2019-06-21,157066,78,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,136.041,4
1,2019,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,83,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4
2,2019,Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,81,0.0392,0.759,0.548,0.0,0.0828,-6.049,0.029,116.967,4
3,2019,7 rings,"thank u, next",Ariana Grande,2019-02-08,178626,85,0.592,0.778,0.317,0.0,0.0881,-10.732,0.334,140.048,4
4,2019,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,81,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4
5,2019,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,87,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4
6,2019,Without Me,Without Me,Halsey,2018-10-04,201660,77,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,0.0705,136.041,4
7,2019,Let Me Down Slowly,Narrated For You,Alec Benjamin,2018-11-16,169353,85,0.74,0.652,0.557,0.0,0.124,-5.714,0.0318,150.073,4
8,2019,Shallow,A Star Is Born Soundtrack,Lady Gaga,2018-10-05,215733,84,0.371,0.572,0.385,0.0,0.231,-6.362,0.0308,95.799,4
9,2019,Lost in the Fire (feat. The Weeknd),Hyperion,Gesaffelstein,2019-03-08,202093,85,0.0933,0.658,0.671,0.000927,0.115,-12.21,0.0363,100.966,4
10,2019,lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,200185,89,0.934,0.351,0.296,0.0,0.095,-10.109,0.0333,115.284,4
11,2019,Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,86,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4
12,2019,Lover,Lover,Taylor Swift,2019-08-23,221306,84,0.492,0.359,0.543,1.58e-05,0.118,-7.582,0.0919,68.534,4
13,2019,Doin' Time,Norman Fucking Rockwell!,Lana Del Rey,2019-08-30,202192,82,0.404,0.641,0.559,0.00402,0.0937,-11.132,0.0355,144.982,4
14,2019,"thank u, next","thank u, next",Ariana Grande,2019-02-08,207320,82,0.229,0.717,0.653,0.0,0.101,-5.634,0.0658,106.966,4
15,2019,SICKO MODE,ASTROWORLD,Travis Scott,2018-08-03,312820,82,0.00513,0.834,0.73,0.0,0.124,-3.714,0.222,155.008,4
16,2019,Robbery,Death Race For Love (Bonus Track Version),Juice WRLD,2019-03-08,240050,82,0.328,0.623,0.692,0.0,0.153,-5.122,0.0504,79.899,4
17,2019,MIDDLE CHILD,MIDDLE CHILD,J. Cole,2019-01-23,213593,81,0.149,0.837,0.364,0.0,0.271,-11.713,0.276,123.984,4
18,2019,when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,196077,84,0.978,0.367,0.111,3.97e-05,0.0897,-14.084,0.0972,82.642,4
19,2019,Wow.,Hollywood's Bleeding,Post Malone,2019-09-06,149546,81,0.136,0.829,0.539,1.78e-06,0.103,-7.359,0.208,99.96,4
20,2019,a lot,i am > i was,21 Savage,2018-12-21,288624,81,0.0395,0.837,0.636,0.00125,0.342,-7.643,0.086,145.972,4
21,2019,Lose You To Love Me,Rare,Selena Gomez,2020-01-10,206458,81,0.556,0.488,0.343,0.0,0.21,-8.985,0.0436,102.819,4
22,2019,Cruel Summer,Lover,Taylor Swift,2019-08-23,178426,84,0.117,0.552,0.702,2.06e-05,0.105,-5.707,0.157,169.994,4
23,2019,High Hopes,Pray for the Wicked,Panic! At The Disco,2018-06-22,190946,81,0.193,0.579,0.904,0.0,0.064,-2.729,0.0618,82.014,4
24,2019,EARFQUAKE,IGOR,"Tyler, The Creator",2019-05-17,190066,81,0.23,0.554,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,4
25,2019,Sweet but Psycho,Heaven & Hell,Ava Max,2020-09-18,187436,81,0.0684,0.72,0.706,0.0,0.166,-4.719,0.0473,133.002,4
26,2019,Sucker,Happiness Begins,Jonas Brothers,2019-06-07,181026,80,0.0427,0.842,0.734,0.0,0.106,-5.065,0.0588,137.958,4
27,2019,Bruises,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,220492,80,0.946,0.736,0.308,0.0,0.186,-7.83,0.0677,111.202,4
28,2019,Ransom,We Love You Tecca,Lil Tecca,2019-08-30,131240,80,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4
29,2019,Better Now,beerbongs & bentleys,Post Malone,2018-04-27,231266,81,0.331,0.68,0.578,0.0,0.135,-5.804,0.04,145.038,4
30,2019,boyfriend (with Social House),boyfriend,Ariana Grande,2019-08-02,186106,80,0.119,0.4,0.795,0.0,0.159,-3.731,0.461,190.097,4
31,2019,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,229773,80,0.0933,0.645,0.862,0.0,0.193,-4.761,0.0845,119.947,4
32,2019,Ride It,Ride It,Regard,2019-07-26,157605,80,0.177,0.88,0.751,6.43e-05,0.106,-4.258,0.0874,117.948,4
33,2019,Going Bad (feat. Drake),Championships,Meek Mill,2018-11-30,180522,80,0.259,0.889,0.496,0.0,0.252,-6.365,0.0905,86.003,4
34,2019,Callaita,Callaita,Bad Bunny,2019-05-31,250533,79,0.6,0.61,0.624,2.12e-06,0.243,-4.773,0.309,176.169,4
35,2019,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,80,0.456,0.548,0.653,0.0,0.103,-3.875,0.081,150.068,4
36,2019,Con Calma,Con Calma,Daddy Yankee,2019-01-24,193226,79,0.11,0.737,0.86,1.94e-06,0.0574,-2.652,0.0593,93.989,4
37,2019,Hold Me While You Wait,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,205686,79,0.443,0.688,0.53,0.0,0.0995,-5.507,0.0333,106.958,4
38,2019,Location (feat. Burna Boy),PSYCHODRAMA,Dave,2019-03-08,241293,79,0.271,0.812,0.496,0.0,0.0955,-5.969,0.297,109.979,4
39,2019,MIA (feat. Drake),MIA (feat. Drake),Bad Bunny,2018-10-11,210367,79,0.0141,0.817,0.539,0.000496,0.099,-6.349,0.0621,97.062,4
40,2019,Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,183290,78,0.0125,0.794,0.793,0.0,0.0952,-4.521,0.0842,123.941,4
41,2019,Better,Suncity,Khalid,2018-10-18,229320,78,0.0765,0.596,0.552,0.334,0.104,-10.278,0.097,97.949,4
42,2019,Dance Monkey,Dance Monkey (Stripped Back) / Dance Monkey,Tones And I,2019-10-17,209438,78,0.692,0.824,0.588,0.000104,0.149,-6.4,0.0924,98.027,4
43,2019,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,2019-02-08,190440,78,0.0421,0.726,0.554,0.0,0.106,-5.29,0.0917,169.999,4
44,2019,Pop Out (feat. Lil Tjay),Die A Legend,Polo G,2019-06-07,166560,78,0.15,0.772,0.639,0.0,0.0698,-7.119,0.467,168.112,4
45,2019,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,217466,77,0.00987,0.601,0.794,1.36e-06,0.388,-5.844,0.0671,114.066,4
46,2019,Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,77,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4
47,2019,Pure Water (with Migos),Perfect Ten,Mustard,2019-06-28,192470,77,0.174,0.682,0.559,0.0,0.344,-5.545,0.127,202.015,4
48,2019,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,77,0.153,0.654,0.63,0.0,0.111,-4.644,0.0259,89.991,4
49,2019,You Need To Calm Down,Lover,Taylor Swift,2019-08-23,171360,77,0.00929,0.771,0.671,0.0,0.0637,-5.617,0.0553,85.026,4
50,2019,ZEZE (feat. Travis Scott & Offset),Dying to Live,Kodak Black,2018-12-14,228759,77,0.0521,0.861,0.603,0.0,0.0924,-5.788,0.176,98.043,4
51,2019,Old Town Road,7 EP,Lil Nas X,2019-06-21,113000,77,0.0578,0.907,0.53,2.23e-06,0.101,-6.112,0.127,135.998,4
52,2019,Don't Call Me Up,Ivy To Roses (Mixtape),Mabel,2019-01-18,178480,77,0.296,0.674,0.881,3.01e-06,0.0793,-2.853,0.147,98.994,4
53,2019,Piece Of Your Heart,Piece Of Your Heart,MEDUZA,2019-02-01,152913,76,0.0404,0.677,0.744,0.00016,0.074,-6.806,0.0295,124.08,4
54,2019,Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Sam Smith,2019-01-11,171029,76,0.45,0.741,0.52,1.97e-06,0.222,-7.513,0.0656,102.998,4
55,2019,bury a friend,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,193143,75,0.74,0.905,0.389,0.162,0.106,-14.505,0.332,120.046,4
56,2019,China,China,Anuel AA,2019-07-19,301714,75,0.0846,0.786,0.808,0.000289,0.0822,-3.702,0.0882,105.027,4
57,2019,Higher Love,Higher Love,Kygo,2019-06-28,228267,75,0.0151,0.693,0.678,5.71e-06,0.101,-7.159,0.0324,103.952,4
58,2019,Nights Like This (feat. Ty Dolla $ign),While We Wait,Kehlani,2019-02-22,201787,75,0.367,0.61,0.725,0.0,0.154,-5.131,0.15,146.163,4
59,2019,3 Nights,"Don't Forget About Me, Demos",Dominic Fike,2018-10-16,177666,75,0.223,0.815,0.518,0.0,0.104,-6.594,0.0897,151.891,4
60,2019,Kill This Love,KILL THIS LOVE,BLACKPINK,2019-04-05,191050,75,0.323,0.763,0.835,0.00221,0.225,-5.234,0.191,131.875,4
61,2019,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,173325,75,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4
62,2019,Soltera - Remix,Épico,Lunay,2019-10-25,266086,75,0.361,0.795,0.783,0.0,0.437,-4.271,0.0432,92.01,4
63,2019,Please Me,Please Me,Cardi B,2019-02-15,200889,74,0.0642,0.747,0.57,0.0,0.0832,-6.711,0.081,133.992,4
64,2019,Secreto,Secreto,Anuel AA,2019-01-15,258800,74,0.602,0.807,0.803,0.00853,0.136,-4.156,0.126,91.987,4
65,2019,Look Back at It,Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,179449,74,0.407,0.791,0.587,0.0,0.148,-5.075,0.0413,96.057,4
66,2019,Here With Me,Here With Me,Marshmello,2019-03-08,156346,74,0.0623,0.791,0.565,0.0,0.156,-3.933,0.0439,99.961,4
67,2019,How Do You Sleep?,How Do You Sleep?,Sam Smith,2019-07-19,202204,74,0.153,0.477,0.682,0.0,0.0763,-4.931,0.0925,110.567,5
68,2019,Good as Hell,Cuz I Love You (Super Deluxe),Lizzo,2019-04-17,159735,74,0.256,0.682,0.919,0.0,0.442,-3.18,0.0875,95.982,4
69,2019,I Don't Care (with Justin Bieber),No.6 Collaborations Project,Ed Sheeran,2019-07-12,219946,74,0.0902,0.798,0.676,0.0,0.0894,-5.041,0.0442,101.956,4
70,2019,Calma - Remix,Calma (Remix),Pedro Capó,2018-10-05,238200,73,0.323,0.826,0.773,0.0,0.143,-4.218,0.0524,126.899,4
71,2019,Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,189486,74,0.0153,0.581,0.662,0.0,0.111,-5.239,0.303,93.023,4
72,2019,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",Carte Blanche,DJ Snake,2019-07-25,212500,73,0.157,0.842,0.801,4.82e-06,0.0642,-4.167,0.228,95.881,4
73,2019,Shotta Flow (feat. Blueface) [Remix],Cottonwood,NLE Choppa,2019-12-23,176631,73,0.0251,0.894,0.511,0.0,0.14,-4.768,0.421,120.077,4
74,2019,One Thing Right,One Thing Right,Marshmello,2019-06-21,181823,73,0.0644,0.659,0.625,0.0,0.582,-2.253,0.045,88.042,4
75,2019,Beautiful People (feat. Khalid),No.6 Collaborations Project,Ed Sheeran,2019-07-12,197866,73,0.124,0.64,0.647,0.0,0.0801,-8.114,0.186,92.979,4
76,2019,Money,Money,Cardi B,2018-10-23,183527,73,0.00534,0.95,0.59,0.0,0.11,-6.508,0.29,130.003,4
77,2019,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (Deluxe Remastered Version),Queen,1975-11-21,354320,73,0.288,0.392,0.402,0.0,0.243,-9.961,0.0536,143.883,4
78,2019,emotions,nothings ever good enough,iann dior,2019-05-22,131213,73,0.0131,0.63,0.63,0.0,0.142,-6.211,0.0395,80.512,4
79,2019,Grace,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,185657,73,0.435,0.722,0.565,0.0,0.165,-5.848,0.0335,104.483,4
80,2019,i'm so tired...,~how i'm feeling~,Lauv,2020-03-06,162586,72,0.173,0.548,0.735,0.0,0.195,-7.572,0.236,101.252,4
81,2019,If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,72,0.524,0.692,0.809,0.0,0.147,-4.198,0.0602,123.911,4
82,2019,Giant (with Rag'n'Bone Man),Giant (with Rag'n'Bone Man),Calvin Harris,2019-01-11,229184,72,0.016,0.807,0.887,0.000503,0.0811,-4.311,0.0361,122.015,4
83,2019,Otro Trago,Sueños,Sech,2019-04-19,225933,72,0.136,0.746,0.7,0.000159,0.11,-4.669,0.341,176.044,4
84,2019,So Am I,Heaven & Hell,Ava Max,2020-09-18,183026,72,0.0748,0.681,0.657,0.0,0.353,-4.671,0.0432,130.089,4
85,2019,Only Human,Happiness Begins,Jonas Brothers,2019-06-07,183000,72,0.108,0.795,0.496,0.0,0.0645,-5.883,0.0722,94.01,4
86,2019,SOS (feat. Aloe Blacc),TIM,Avicii,2019-06-06,157202,72,0.272,0.802,0.645,0.0,0.119,-6.181,0.0715,100.001,4
87,2019,Panini,Panini,Lil Nas X,2019-09-13,114893,71,0.342,0.703,0.594,0.0,0.123,-6.146,0.0752,153.848,4
88,2019,Suge,Baby On Baby,DaBaby,2019-03-01,163320,71,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,75.445,4
89,2019,Talk (feat. Disclosure),Free Spirit,Khalid,2019-04-05,197573,71,0.0516,0.9,0.4,0.0,0.0599,-8.575,0.127,135.984,4
90,2019,Never Really Over,Never Really Over,Katy Perry,2019-05-31,223523,71,0.194,0.77,0.882,0.0,0.316,-4.792,0.0602,99.991,4
91,2019,Adan y Eva,Homerun,Paulo Londra,2019-05-23,256971,71,0.323,0.767,0.709,0.0,0.0745,-4.47,0.336,171.993,4
92,2019,My Type,ICY,Saweetie,2019-03-29,126446,70,0.000677,0.899,0.811,0.0,0.0672,-6.294,0.258,105.038,4
93,2019,Leave Me Alone,LOVE FOR GUALA,Flipp Dinero,2019-11-22,195637,70,0.107,0.792,0.743,0.0,0.183,-2.806,0.0851,150.024,4
94,2019,Motivation,Motivation,Normani,2019-08-16,193837,70,0.0192,0.599,0.887,1.21e-06,0.3,-3.967,0.0984,170.918,4
95,2019,Slide Away,Slide Away,Miley Cyrus,2019-08-16,233654,69,0.17,0.53,0.538,2.83e-06,0.248,-6.672,0.0335,148.051,4
96,2019,Ladbroke Grove,AJ Tracey,AJ Tracey,2019-02-08,190537,69,0.0933,0.902,0.839,0.0,0.102,-9.447,0.208,133.989,4
97,2019,Mad Love,High Expectations,Mabel,2019-08-02,169813,69,0.659,0.623,0.796,0.0,0.115,-2.981,0.199,197.524,4
98,2019,Clout (feat. Cardi B),FATHER OF 4,Offset,2019-02-22,205803,69,0.228,0.919,0.622,4.24e-06,0.122,-7.384,0.0997,140.022,4
99,2019,Easier,CALM,5 Seconds of Summer,2020-03-27,158098,69,0.476,0.562,0.46,0.0,0.107,-4.173,0.259,176.055,4
0,2020,Blinding Lights,Blinding Lights,The Weeknd,2019-11-29,201573,18,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4
1,2020,The Box,Please Excuse Me for Being Antisocial,Roddy Ricch,2019-12-06,196652,81,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4
2,2020,ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,78,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5
3,2020,positions,positions,Ariana Grande,2020-10-23,172324,3,0.468,0.736,0.802,0.0,0.094,-4.759,0.0864,144.005,4
4,2020,Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,89,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4
5,2020,Dynamite,Dynamite,BTS,2020-08-21,199053,0,0.0112,0.746,0.765,0.0,0.0936,-4.41,0.0993,114.044,4
6,2020,Rain On Me (with Ariana Grande),Rain On Me (with Ariana Grande),Lady Gaga,2020-05-22,182200,73,0.021,0.672,0.855,0.0,0.323,-3.764,0.0397,123.056,4
